N_Workers,Staff,Infrastructure,Marketing,Profit 
17786.51839720709,228623.23303074797,351321.6905744538,43014902.68612705,3079697423791.6626
15292.581311501826,198847.5269140092,360239.66724118945,46917304.11883541,3663837834331.99
16899.865350214317,171647.36747185772,137775.67989836255,35713913.29209842,2122975696888.033
15252.713529107818,58839.70005780465,116053.7631074906,52937526.91879311,4664417227892.425
18401.425240607306,325865.4307216592,60051.4598139469,44106627.537159696,3238007382849.8306
5108.73221101074,137516.952385311,390736.95203497825,7405120.269331091,91271848614.3979
1480.5741230397698,220292.6759862165,187149.61872275226,16663112.150030954,462149720714.66187
14430.720406949435,215138.7403533844,326195.18745681946,13344689.965376923,296406598161.50494
15380.927002140294,141798.8371593934,121804.51688943608,49803327.87801747,4128448128061.033
2792.237859545801,158784.79994121214,285213.25011227676,51699185.43333798,4448745078066.363
4684.85665550917,274282.50040621136,231558.58909307333,41419673.79582912,2855508795068.046
8088.040480248914,72963.10684618233,277971.09667179605,35817703.74419747,2135333084566.6804
8366.770452354052,241723.25887218342,264915.81692030095,33352748.524953034,1851541517284.07
11159.224801741275,153077.92544316294,248400.02424835216,19129220.677152842,609066796983.3993
3382.911090935126,338189.48675674136,246383.20108717366,44574458.67609061,3307061783472.4263
18750.714669122,248629.62542423877,194795.6788302747,11615197.491660431,224555743085.26456
15389.212808644215,91016.0470054295,109448.9942233559,37984128.84818042,2401455016711.7305
8945.156360437826,320347.822378366,77143.48198548245,43742987.34550811,3184835529454.575
11026.566183264984,296927.96047707886,231226.51774449268,31645971.162688363,1666890503944.1995
7707.417540803014,150838.53905005424,196156.42395102483,60069427.84515093,6005886109768.616
18901.737678755406,287381.79344944353,122327.73250739856,54585033.98862946,4959264635568.377
2657.5192497047387,211055.17388837266,89306.80246257038,27248416.731429484,1235812910159.3862
8031.8203950466595,242719.66842950575,256652.2477239217,52587959.06289015,4603018880240.306
5656.391670189323,105028.94085777739,372036.00501996727,51807332.46877169,4467376810167.818
932.5297193919581,81724.6186589017,366451.15951471566,59050692.72186576,5803902431352.332
1958.3943355566305,298494.98374999524,86314.49608602852,31618477.394751024,1663995248223.2366
17018.936012646373,92358.12596767982,134775.50693507734,19029867.140718073,602756308389.2224
5721.826759822012,91525.6370160071,139847.22231504685,17037091.243563425,483126864993.33057
12869.732671315856,61666.75821406228,329950.7901688504,46341566.63907393,3574469110485.5005
4047.8514819316842,235342.42917240734,176819.00330696267,7383099.189244164,90729699894.7331
14599.750987537014,103613.01665634882,181704.4578597898,9013175.754931135,135215574866.09111
1134.9379467199608,75867.14882485937,266355.63943705487,56781435.161188506,5366397445495.301
5503.330641858818,219126.49967588717,243402.1122602779,39222662.826841556,2560615113884.303
5345.171201082304,190309.9857356523,112525.73282853336,25302595.632694576,1065615064758.2112
5650.2475202110345,231061.1895763208,56024.531443382,13928556.517098911,322910889690.06067
719.1041322858698,254548.38634763163,239687.13730299345,19419359.84174537,627682812969.263
7449.280462342822,99093.94635541979,288067.03117917053,59465091.071098775,5885647958015.835
1470.7043439034062,192420.52095399698,210211.00835370822,7622673.056436945,96713361035.20595
13754.267901829271,167686.51984221232,333547.1627408417,17175039.032879215,490982482000.142
5990.551413244747,271712.37108895316,299547.4307468063,39707100.024743624,2624257888127.5083
4425.954263558953,70892.00592001369,320307.00337489723,30613681.413591344,1559916323875.4102
6575.999139141347,334203.3237222262,355046.1075124683,42621293.51781181,3023593673740.656
4103.048015095611,93143.73241562543,343909.760055576,10559780.462094396,185601245763.116
13640.73092299035,43919.28219379513,70202.88183421822,14980856.254030533,373545490785.4079
17832.379962287163,149607.65935353967,344337.7056068426,38915979.89954053,2520728693437.9355
3648.161491427129,86154.13083753413,211286.10233863306,33827986.718809575,1904681868079.0027
15050.887140491011,42783.01435385205,395234.3435861093,41487467.035069615,2864863836866.4937
10468.477217860676,257471.60002185122,247696.40816755468,31441661.010571975,1645436679257.8604
5595.569692974284,290216.0470299545,85003.18082923949,39092428.204414256,2543638767827.586
4931.139420210984,345618.1392139211,238933.83931565678,60007881.876875855,5993585621688.654
12216.99083481823,194852.09161245564,253587.27451902776,38272671.60320012,2438078675780.194
9190.683705137555,163610.45564102256,245911.90451315045,43763768.40093441,3187862310608.2266
16145.16896354219,71321.95122210697,209698.93316344186,34315709.687229715,1960000182882.1511
8128.062868219326,236909.7735107109,180138.82384524998,16800956.907619074,469827577326.58215
7152.003235825225,195096.7059095294,73249.84874303412,25759581.45354592,1104454397771.9717
2119.022550287942,92282.51877847534,286268.48658175743,27101759.95186308,1222545974026.2356
10393.625692924492,107184.75622740365,230112.18754068788,30888320.797109086,1588030243937.4434
4392.399698410184,340678.75577753567,164309.4330281986,54028143.778232075,4858589590807.548
1714.6283780338351,337859.4847659562,140936.58136260626,55757716.36645938,5174639186240.607
10076.19688457318,142690.04911581977,365241.00004081475,48220014.73391918,3870123389078.1235
5437.4327248492,266651.9761203725,139858.15385628387,20770674.09120162,718077812418.4587
13943.716359945674,255300.181930191,362787.88326268183,44372216.36973984,3277120448215.2173
237.68320335063882,156403.5829964556,283322.0031268052,58337356.76385631,5664526395678.069
9110.423589126582,208180.82965266018,326916.18629001634,44820140.753246464,3343617416945.1636
15317.27183640935,167478.51856508627,268873.50552397524,31641956.263311293,1666467489234.717
631.7683230006568,337082.14316647465,319925.94720319135,56363638.408934996,5287716594213.048
19053.461330639722,127731.07261630123,311962.94899444404,52743995.33047565,4630375031685.628
3229.1614211326355,35817.8737769772,368257.1577400014,59464393.110467896,5885509808096.907
8321.148656569287,290700.9437478042,197390.33464781518,41666944.27031749,2889704632274.184
5910.833418918565,239933.73183625395,63324.96921173607,13088695.692719609,285143376640.6012
4498.70289363019,210325.26999944722,326404.40604985185,14930651.312252648,371046394437.553
14640.020609037956,68284.09716978171,187469.05904346882,16964982.0061121,479045900332.7696
19245.727474425217,272983.6595807432,327708.71163711965,19647130.466278184,642493522000.2766
9110.299073463619,146442.32759856805,117800.48109601368,28491904.294421427,1351179717964.41
17591.35750365938,213343.38154233262,93876.30896100306,55540256.952050544,5134354756069.035
4115.9007079104595,248311.58382184245,339066.47216398024,25020459.335453577,1041983589758.0814
3256.64632818313,296754.3007262345,110044.81507671165,18164300.172579218,549171183623.60736
5581.847434506468,95956.08831628466,294128.8014097755,30214690.02347816,1519520191297.3477
15401.168792803785,139814.0922169403,145301.7888830632,32623023.166540533,1771407824692.5496
9311.244340315723,102564.33537872927,70960.05608626906,21728094.67667898,785802610063.8741
55.98906931243043,309892.9179483804,149028.26928076745,32740015.06249488,1784135922180.225
13067.123730387195,131909.1010938116,258814.02681679407,18689850.885914642,581409402022.1495
10685.624425078218,294483.1114456515,162526.54024185447,41088217.57782741,2809989854717.389
19796.54662606637,196649.68814629805,67926.99541175293,38484199.07913384,2465102778984.4253
5073.746867763213,82588.53278697203,157790.2665907237,13717108.61268352,313181118775.04364
7381.087350379719,84405.91098092197,116753.41306075174,11981419.555528726,238938981119.64944
14675.99010956294,68704.62298147721,282641.96789417206,60047346.33445723,6001471407650.835
9611.753940809687,320647.60042695276,127518.38701443294,8584769.834630154,122667357101.26973
14557.9718631284,102137.13237963112,103899.75996653602,12602181.730238024,264339408946.96982
4429.329590917912,258949.79239195917,384924.1515186921,50680876.94644669,4275219170375.297
6528.579139972624,275119.1365148113,281647.05142471177,7890118.519253989,103619022429.04597
15265.006280051792,198555.7394430881,232120.1985120026,40404241.19174591,2717215336554.7534
14735.531767716966,71734.03616764123,146485.76891234907,30460739.9518697,1544368872128.824
4279.963032381392,309329.3324376121,156487.85057978646,21720454.67517738,785250389032.6235
19334.357714788715,123295.89387939361,381408.43184498954,19194566.65644419,613235193027.8296
9589.530715169047,161434.129240787,136512.6113077475,13756956.046798589,315003369576.1319
14007.948909318302,342901.314382042,46346.90739378056,36122114.96116657,2171783341451.4666
12796.223258187521,162874.3545369856,387858.4512303749,40193985.62175523,2689009352080.7373
18256.569871105537,44010.627720111515,332372.337340352,37599348.476933725,2353048007638.7
18512.324148873242,293730.84888494946,303996.1780241596,37867955.40961394,2386788310820.759
11930.293214517955,201348.14679314257,220977.4877105741,30815916.6855305,1580594177880.3567
16036.200015917802,321865.38766346854,152314.79625855258,37977510.44660812,2400618499074.9536
5345.199911009662,220481.14532489693,225997.55816453087,32698431.84268292,1779606718419.4104
7895.6309508947115,191245.81635016928,393000.03774714156,57931352.309001595,5585955286465.161
4387.653041890947,192933.98532988777,155266.48381833226,6473669.1696787,69754667698.72226
11535.943199589488,108581.43023220431,297652.42737686366,32761398.1087766,1786467138877.9084
18061.81992300682,95280.45198842254,334513.3675799813,14113971.048830858,331565325963.555
4118.68347798769,165474.76479633627,385483.214877376,52390219.57689425,4568467777638.571
19986.39285983032,117957.23326832721,198459.65539428612,43424511.69058244,3138629190540.318
15612.607863717629,262759.20026657765,82972.8302315574,14088086.030638259,330350174937.6225
13863.361104969972,62621.50046310384,143109.00592324085,43459528.93890274,3143693055132.025
5700.983863074876,89064.5582851807,365905.4884837061,56564561.34814193,5325482485484.134
6412.665125011052,330299.71430584433,186081.89470314726,28867439.782169897,1387032945525.974
8821.631722961427,348879.1434023527,94800.82717017541,46352672.69719759,3576182653189.8955
17423.40363650773,223431.88956041995,150769.56296762577,25546316.577943817,1086242553243.5765
19862.470979500264,51709.67909379229,378401.5696102838,35794490.44974001,2132566273137.0498
15382.611239020593,233297.30118983358,378708.86913104076,38758376.22097975,2500353036321.8857
10656.668909603959,279384.3432909606,260787.63846859266,52389859.473614104,4568404971043.421
8677.13325414375,285872.1056512679,245337.83715999065,55692371.69168052,5162517624847.626
7480.9882210423375,227009.83802164719,276339.13750300795,51341727.80929911,4387438950317.576
10790.355484188774,216608.09231968987,107720.29968045912,53356266.576966636,4738500972655.91
1425.7727101874427,88979.43494198576,173615.33617142425,11459506.949212812,218575995576.89655
17673.5148636666,198647.20215168156,89493.97811172946,33149061.398371514,1828995431635.2751
9742.166660522149,268118.3916771806,160667.7582342748,34152933.83668441,1941449988549.8604
6796.918752862466,252630.58085409141,54009.70766984949,48231260.40548964,3871928542968.088
4718.372258486145,55045.73318500307,58301.65887252157,44197539.226007394,3251369082171.0615
9879.278713708214,83256.09326938857,160332.94130761828,54761943.52447328,4991462401566.851
778.4840358949397,310766.00470077613,56473.820433215646,52043066.67451817,4508124184410.359
16181.022327682509,219572.70956552651,87433.71560312554,48004203.40594631,3835558819591.3535
10464.699782642872,261987.39169220114,258969.40263173412,28303290.841351673,1333349853076.1907
13075.78825061544,103024.65720659598,194602.3565098243,33220953.0018862,1836937258694.699
3321.6678767255175,345473.05741252605,128374.15499560289,23806897.846287366,943356644052.3058
8231.41530507436,102969.169628748,133643.18541402378,18985728.727031138,599963452727.2848
19920.411639027705,183594.0158348578,258681.20522446343,23500070.51902964,919197057400.9689
11407.495222608508,140049.2230003528,350202.98945446557,10552012.332709596,185328338326.91043
4747.312752883121,291988.0101362339,394900.3255372424,22303217.564048257,827952611924.0483
15301.802801236623,141378.5836517648,106992.13137956553,50524263.04752414,4248837075415.882
3737.697219787945,187656.01524479658,328771.9183681509,45464128.86438346,3440391687604.4883
1268.282214616105,315944.3609914348,157080.66997846877,48450726.12659021,3907245584469.496
8062.562755905458,92198.3256809384,267349.5901312036,16114306.352122357,432208871621.88165
10864.022643197159,295009.64588376554,116875.64840003454,43030054.2921216,3081867220989.884
8346.292846922483,276238.11673540506,120625.73606074753,7605769.972775025,96284920654.16397
7711.395909034787,117886.24276645115,394657.07239388407,43117667.18751122,3094429987120.5264
9050.401562019548,151780.9441355125,94533.46900417324,8312692.743113831,115015003436.41483
5135.109380164098,137764.42482253563,398935.8671822653,22061165.00675125,810078773285.3114
15281.843156510717,199290.70953489354,149712.4946883793,33914824.811980955,1914473303744.7002
17479.720648723192,226358.4724496609,44713.38344368998,11262541.634827903,211126859916.8095
10550.086583847107,122025.57717250515,129474.80022489038,47547833.98805081,3762977154452.6616
17348.490481010715,276041.1355405215,138840.96933809848,20144387.596998863,675427116082.3292
7539.699917405335,242152.5802806054,348467.9241317146,46127763.86003713,3541562846374.831
18043.597138507608,347461.3625485726,185771.5709409015,43173737.67694707,3102483282631.123
14239.265269920294,197768.42689133482,288411.3129067794,44295159.25737837,3265748059734.106
6069.336126128795,281991.4934891308,341433.24622843135,26012137.032909848,1126217794971.5725
8254.902823329565,226135.21500619626,254532.35012422345,41404950.701163575,2853479088399.4756
10138.195825836452,293733.4452542878,68722.24761477715,26374919.93732535,1157850575157.674
8408.995232924026,271074.1457480551,240889.86946547515,31439496.558230184,1645210147262.1045
3182.4782174070615,48614.00510164127,356963.9753782389,44796351.42087914,3340068818585.527
2862.0788598106083,286710.56445495866,263948.10272707464,9234796.699296728,141947074954.40405
16912.980876303616,82261.12170131455,290609.4878598094,53287854.29496448,4726357605764.557
15056.804109157149,287903.94130792154,52259.17017913232,34408730.52322768,1970640728422.4785
2367.1468345355797,249113.02905582596,262476.0651431115,40853899.62244993,2778031663026.1724
12919.531444610839,35664.48983711923,157922.8012310338,19199978.792424332,613580741842.2821
8498.382396715297,38557.526697572495,249188.35273616354,35277851.21733993,2071449674594.4163
10893.421600589236,73868.9111850849,123343.93883692547,8391050.371180376,117193494277.52052
10018.990368760395,193087.74571933327,352006.2340354337,22460766.651805833,839691032121.7467
2033.7960516609776,119686.55036335142,308342.58871179156,47988655.221446835,3833074714288.795
2913.238076742355,55257.71294685612,121289.02466009521,26708012.28926684,1187280339985.3225
19708.68250297681,287308.832609045,322064.05564540444,59800252.20113384,5952181327016.347
16591.602613231556,311869.8455383652,205417.69369934595,36009203.15483823,2158227417777.962
16760.28404898822,343973.8478342791,71797.15160571618,19620466.775681973,640750626432.149
10585.477447107658,149320.90637360074,70269.83106991854,39405589.08797541,2584554909554.3223
451.32369871437584,53917.72085702225,99138.34715314976,13278800.080114277,293486391136.6243
11406.984928622807,228248.6361422173,307726.0230333942,24218136.57296754,976229141034.9531
10244.140544600994,151765.11738302885,354625.96257866244,54317724.40361418,4910811409423.143
10007.190028642275,98632.29392176756,356503.0143717523,55582347.06764827,5142139788625.369
1813.354599331215,235833.18222880084,189292.0106811607,19243590.03550948,616371527895.2047
2445.3674813028147,80202.99239683576,245433.52657263412,58868192.10841284,5768082954767.972
5340.60060907366,288805.35570010415,78205.65038202889,51051170.80466362,4337919880552.2393
19425.192669684922,75693.09669524524,241296.2381244118,52928484.158362925,4662823963748.208
19585.935991281192,229516.9662477527,327635.99810044427,52795424.5525083,4639409454368.057
10117.703215962336,97404.49583879164,134207.3211995976,59393683.22061561,5871520891714.268
19371.079839777212,75447.96324390211,257308.96729039814,59005331.68732899,5794988979843.906
2545.713321394925,218175.67495434434,378310.64652696054,19520984.308674946,634269620968.6753
10219.953102956004,337370.55942006106,286195.00973792246,11266544.843023404,211277319371.17023
10106.2914353411,94897.91623035845,368766.0522406247,19730124.543584075,647932921349.0526
19541.361554172378,130042.28887545846,365157.3890469447,42105267.741504215,2950822038682.044
12122.075847019662,312283.8339991348,61994.11762035654,32443887.9215387,1752007482713.8835
13243.993761659,111609.71516824333,332751.26764825376,19442760.54550535,629196425697.2859
4271.798073996782,236976.73285580758,254728.17046391734,37676713.92334713,2362741461458.9575
3756.154448266248,305696.8304133209,193602.3085903058,29630345.577952556,1461314382996.8591
4996.051618046031,50129.09825642446,351249.29807099205,11366958.227884488,215059892650.1984
14367.36296004103,61047.17525552822,89701.25325302973,7844693.645601704,102428957381.67654
17744.41699076851,76485.23380516634,364141.15963164705,23880151.171244018,949170931009.7369
10090.504489818695,302606.77451028477,331750.51929418655,57248145.2194799,5454977560344.369
18625.89468451737,49398.506819857874,52752.84320408696,17463742.44988216,507627118706.36615
4742.54222926116,117716.550485602,77043.99021440506,52978964.68546584,4671722401806.407
579.7553954262388,89554.22996458878,295683.4870347339,32498754.08146056,1757938163525.9434
9235.721018065653,66894.90003834959,264976.9501561331,57988675.3374613,5597015100417.6455
11065.922743292884,70831.21569588757,110099.37801651389,40736722.36742578,2762118283276.0234
11597.92361796926,278650.9379763369,156690.49651159585,19393860.82691684,626035463207.3667
3837.7672655373904,200702.5743241963,81008.63711996909,8376509.981304482,116787768017.17712
2143.8193685538286,277212.4817275483,203751.94705432298,38200615.05533858,2428906925528.6216
19794.58128105297,220242.8138849368,187997.8965437574,20161842.145620927,676598095653.3615
15748.870406444157,281936.48804636236,243040.38613978997,43217617.22953934,3108792882601.5366
17326.53531389588,82561.71258208259,40913.389259728516,20663778.056760356,710705406412.5739
2841.4153537414536,110154.03949265133,343785.3624274193,46336694.109827526,3573717535721.771
16922.993243582212,272979.2640763318,59857.84313827575,57762651.28745927,5553468864667.925
9626.369863860256,201440.44706360527,374211.3068405656,51140813.936566584,4353167779177.131
4097.680965204037,146276.71914633064,381800.23339358106,39005033.09443658,2532278506039.635
12694.312037147434,120364.00782722088,212447.48737717574,34848144.84446491,2021293952531.118
316.96681230477645,140639.95884415513,73532.38532562801,43377544.238326326,3131843330581.118
7967.11970811568,349449.3249232285,158044.15078331006,58994860.74219991,5792932596005.804
17084.148999158,159955.0538993805,150025.99740309612,41356496.35525288,2846804239818.2705
18004.398017693587,115660.95064637458,76234.18805892472,27646708.080145516,1272204716671.8125
5794.03580400718,83422.34938338437,261473.85080101056,24775603.723470166,1021688998929.9644
12118.972482856245,285219.17387298716,335544.3137874485,17512414.445903435,510461118443.5242
4230.9800747161435,236991.4677470314,322903.0059040649,8726509.773069626,126751517553.34938
8543.244592213998,218937.04497886877,124014.86207308898,20100762.60695328,672504774566.2089
13579.076012435906,347494.7761839828,55674.31864258488,17130792.548938565,488455898363.96497
14184.035942687527,144470.37022019748,203601.44467995662,8357929.419272046,116270309289.02853
11678.61439578763,307350.00221635087,325956.6240854835,60001425.759122424,5992296072960.407
12068.696483732481,202603.99208895152,53344.906431243035,17761756.38485196,525100118008.9888
17730.73424414079,319263.8476504334,41064.04695044059,30610300.355254136,1559571762610.679
4325.059290061618,48628.67283566072,346783.2646382692,43926871.49954845,3211668242176.8135
12995.743916633659,266702.57693251217,288264.52773254947,52220255.42011682,4538873863805.458
18373.370452495707,65259.90472376095,224646.6850841724,12536135.309445642,261576021490.22958
9518.981252774467,93617.863730944,299060.64660859003,6325988.77671567,66608481430.402084
12191.409216711516,35708.03551914653,113237.28257430985,26651682.93832146,1182277463807.858
12729.086018887007,168356.5048624084,323528.82229081006,19288279.09023755,619237705451.4557
14642.147563308865,211858.31062432032,311312.41014300374,23090618.370467465,887445039694.642
13321.042494549592,92230.91274872991,126816.97103909102,44689070.80877544,3324089862448.3955
14596.382261188786,136941.18345942642,240389.56437202415,41395653.510267645,2852197678115.7686
5623.061715107489,124975.97394889456,368526.33812245016,47689416.5561385,3785420691310.6216
1537.9886683552031,194230.0742104325,201203.79538477137,35582313.23104536,2107358943696.6013
7278.458341322718,229167.19628830158,323075.45841800346,14035381.34459023,327883265060.51294
14775.350980645022,144866.802483543,41394.34042707515,33258056.473595783,1841042678401.4846
15372.202138137274,221194.4150283072,72425.89549974495,52554231.44792787,4597116226240.134
4464.8460691563505,82339.47397173214,75312.28307151902,20052522.36310123,669280543479.2446
9487.232163051985,199827.47072953082,264805.474876774,13624466.895957693,308965351282.37335
17383.241678680264,282066.8761771177,152508.35545655104,57836980.68347859,5567770649330.437
11417.662608382274,132178.44658902555,325785.3151256713,18640609.096816126,578349849375.2727
16708.55947642644,230168.48166781152,290796.92814192385,48355150.38680906,3891845692352.5977
16680.90176660561,125575.3273636548,342699.16312886943,57448842.41954473,5493291921948.871
13042.182534030822,309847.89908985957,308471.68990503467,47545950.53289879,3762679413114.1997
19928.67183348938,279328.7810640867,333772.9710128494,36734061.938585706,2245991489401.681
11833.812040210767,37230.28684661475,198802.2149115921,28415194.887918845,1343913863908.939
13492.7874814035,57861.328298046625,46195.135470171655,38567217.05732008,2475749504277.6816
11879.876932264577,294789.6523501478,104206.1537925941,29411376.659498107,1439795812018.9424
8406.703410071472,42511.71627306817,262045.4264733467,21747380.82588673,787198336908.8293
5420.927028552765,155338.91026796008,186057.3192948878,14618073.1241385,355672886535.2996
6672.0001436098055,281717.0641391752,277237.5168632013,12444187.035194412,257753213707.308
4160.957604990816,244445.58243117377,174755.23449774273,47073518.971439086,3688276369357.839
9911.815967274311,297914.2154309505,130797.32770524552,11322024.091167016,213363004403.92883
3393.4812749180783,157148.47407865972,294372.83230890695,25115042.242248494,1049876198639.6984
4109.692776630223,183209.15532832686,305638.9601593855,14552592.077366794,352493728926.9141
10082.03358576005,303186.9323841728,224113.54159955564,15803768.03860016,415711396600.0175
13002.233395012641,290480.25689161627,67056.44256328912,50045209.028620414,4168647086115.348
18510.888662324705,112230.9648830767,322653.9365447221,40535245.94750808,2734864241719.642
18274.688111696894,109949.47307477152,81782.70559014345,41584333.47330297,2878257184738.667
12664.001695242496,284173.3795802606,287621.67142229556,40584833.32979491,2741559666361.903
5260.86360023601,146003.35910230016,360007.698632097,47501934.10715976,3755715797425.2974
12121.846349457937,195686.61632577388,294121.69830533373,46101662.03269174,3537555831784.574
9916.877929098777,241784.11952961638,155887.49100411555,12380894.823410284,255137818754.1802
7518.259671715275,311166.6918991535,288417.03984979866,17918356.58421626,534400578272.30786
2984.9329250831483,158201.98590162338,49979.275442440165,33014047.08555032,1814126883880.7976
10158.778257080758,302312.74359493365,157899.38088069484,37613497.053452834,2354819312897.7085
5877.571723429231,276612.86838781263,277637.36705044407,44697755.740673006,3325382331520.728
12904.780979034957,117335.25543883744,138015.92715986533,52907210.47280766,4659076366814.5
16022.488232973687,137594.33316421846,309513.1791271154,23783821.228452053,941528679220.1578
934.007871130566,38689.1917554742,133582.7123944675,37839933.32554204,2383256754566.543
15681.563524757607,71681.20972041742,59181.346731578844,59524932.547224246,5897499472029.468
15602.305284722788,256632.680443706,345421.35701600387,46024751.909623094,3525762582274.11
1947.6133917256116,276578.7087232473,352204.6357726933,50851933.12732769,4304126966926.377
5889.430205276181,70072.11871481342,223018.3407472401,9722508.079240689,157335790575.9291
15744.741337923766,337309.45249043853,349303.5424083587,42270288.92311938,2973997582590.74
1800.5497722483829,261539.84540081146,51741.62779367538,50788156.08094128,4293337196077.451
15308.084032769299,55521.423090574455,273814.9069548447,47270675.545987666,3719235974760.9863
952.7682854223667,299901.2010248212,297268.6232470216,40062623.94047822,2671461711631.5454
5956.280870815255,83443.8958915217,315656.86746814114,48200292.42779494,3866958111656.489
10253.590491768393,143671.87165244098,361957.92047411005,59824126.515085265,5956934792336.325
11480.37633362307,225454.10971227038,377522.90845021926,13808529.05593195,317369913206.5904
4777.262367651922,184496.68993944643,76365.27235835393,49748643.56137383,4119386977018.4224
9700.727752435605,274045.4821840632,280792.9051297164,19514579.662762173,633853459702.7153
1626.4900584306752,283389.9104496328,176249.3121068037,48649614.68720911,3939389624404.7144
14926.315951248553,312843.42656307464,50113.526719071386,38742530.56372954,2498308757512.959
12262.013998382205,163888.78012796515,191534.12204375118,21707309.801302236,784300132681.1082
16502.558644434284,153998.104154855,249926.3614568858,57944737.4785386,5588536707805.115
11624.005323718942,53993.34562845302,283745.93277675763,53631689.563727975,4787547162712.3
7824.596765613663,137762.09651456116,184442.26061071982,17876372.11738093,531898932024.7501
3734.626430040734,48484.125278395164,348044.3625550333,7650016.675365856,97408448088.30676
3969.847623614569,188942.96751786803,64042.368844054974,16790090.241061363,469219848005.4237
18196.324054704357,152310.84126398238,276341.81003706565,7117533.865681383,84320167769.61679
7435.775437460767,214073.38575769085,371163.61431700946,20815507.676471207,721181284798.6608
1828.7683907401088,216876.52385639754,130147.58417065389,11168339.38923097,207609877336.6447
19478.83905266757,93591.95284703698,303163.8786619149,46101306.40804658,3537501169444.718
3091.304104068297,344057.69901610835,237065.02613231252,42878674.922243305,3060221561390.1567
13624.667922776278,214947.83349764292,194064.5899090275,53713594.49337152,4802181237214.907
4910.018623789226,176953.47661733264,329028.21833628986,16262724.586096844,440207253506.9579
14392.11952865201,314941.15728611586,369308.9479819989,16276571.240845347,440957375337.1546
17864.270740595963,168871.9685587037,184679.78504732775,45972384.14793437,3517743554247.662
1052.7583497561104,190032.98332464643,288745.10140835267,35357322.534678034,2080793184260.356
11796.38949869083,268723.2092630908,122661.66293117093,43156657.2971986,3100028813746.916
10339.165377011299,87736.42313253759,331198.3180891395,31980173.276466142,1702283190247.2742
12433.489980313703,270839.7586538125,304213.07521294977,47024154.58275209,3680545051904.708
11614.322175587702,145015.2384578782,345561.84826088685,49495878.434652984,4077633628053.5034
12786.661795834518,334243.3034230375,249708.4987030235,35380702.37189256,2083546036699.256
7073.111282115349,309387.2566284908,379309.36360034934,21463825.9854407,766804667030.1836
1048.9652586115997,145963.86655164542,142008.50861732158,22461382.212592136,839736791851.1514
15721.78182425789,337715.9980227182,330839.5317738675,21829244.081729136,793136332046.4639
1389.1425565152356,182296.875515784,326127.4747530729,13947399.79184813,323785398218.3618
6331.771160927973,41662.64895724156,300728.6005760809,59813905.21898808,5954899246103.33
1501.0528009761824,163944.61291329245,215814.90626024298,18952852.178991456,597887541245.0945
11416.880199131592,270192.4789922105,44785.12696144181,38544770.365228266,2472868706068.553
14935.792173223346,52428.94784694289,107385.83720192024,49421083.84310757,4065318963411.478
15078.897424556706,263476.9604764249,137162.82553344124,40106927.01305394,2677373242666.8125
17240.419066162085,54665.62479955465,353091.353439399,48763974.04800668,3957931791433.2656
3349.630421934136,42840.30779753052,108436.88468256342,36357700.41866776,2200203849256.64
2449.821827858891,209072.06844521218,64856.36995507758,51160700.8110776,4356553717590.971
6888.909470406612,249143.99723166466,334512.52694197395,30450728.877493568,1543354267593.737
15347.65659687188,103217.33439643221,344823.6450026462,58850581.74422031,5764632573297.354
15716.045658663206,281964.8019425712,161449.60129836286,7072542.186412429,83257537989.6092
1006.551209418385,316012.4384645222,68144.94067901369,49521136.745643154,4081796298247.633
17009.68632512543,95636.5317716799,295034.9415626734,7006308.011022998,81705387616.78722
4682.4116323566395,166158.81676581196,173599.84964640372,45449014.419319734,3438104391857.0786
11851.99877286377,98393.24526138594,71968.16652583696,53412335.6580787,4748464896679.564
5999.281346411146,79096.65251470587,396438.6703350178,27018751.820156608,1215068640521.3152
3208.235657006921,66642.24063160794,226471.8504490097,20856860.442849066,724049276902.357
16639.22814187428,91261.16434445475,308132.826545107,15935651.161429375,422678475185.62494
15725.594331165576,134917.4496175502,107586.9009454954,17540228.97585084,512083534736.7315
19396.49553928401,35256.12803260173,217261.84624091638,45952588.18409265,3514714587521.6787
542.9398965378928,87459.22436283065,238629.11024476832,50487816.87966952,4242709469898.6553
1339.070179768834,107769.01677802874,277958.71244722157,38579788.020645,2477363975145.866
6278.766907035533,234846.7599836322,247736.27887568786,38655283.96299933,2487069360799.411
8350.143775987915,170160.8949900306,42942.49883623968,54990302.580620006,5033178280554.975
690.1863292438693,100145.59012974433,253536.48724295525,51824526.37301544,4470342454550.981
981.1434291968188,243530.44301352577,65892.93829330953,22537686.692998823,845451910723.7264
930.9709825577049,196947.27859495333,361357.66822484456,15059290.766601369,377467667080.5337
4461.047468169818,185065.19654971643,165388.3676699435,56834053.27736902,5376347911397.336
4470.174746492884,99283.40944168756,383574.8359186079,19544655.974194016,635808704954.2488
18973.353071626287,337054.00771387736,300428.4004518123,54014979.94127197,4856222457481.084
1405.879316355266,253511.5547151424,204484.9668494245,39659097.13838201,2617916547670.744
8465.608056261179,326551.0649933836,68445.04400148515,51758697.46071577,4458993018025.474
3906.5247511334724,250815.92001382852,322214.4523917057,31455938.168171655,1646931412555.8025
1284.4058397407678,130322.27941433142,365318.1860698518,20734988.508540895,715612594876.4742
9735.997452722253,78737.92914239188,309168.56351125526,12350628.703609176,253891924563.953
19201.502716522144,297925.31474101293,268494.7099864539,22796847.591189846,865007676327.1505
